Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Bam Adebayo,25.0,C,75,75,2598,0.54,0.545,0.083,0.541,0.806,0.592,0.361,0.011,114,100,23,99,103.0,102,135,3,-9.8,28.3,"DPOY-5,AS,DEF2"
2.0,Jamaree Bouyea,23.0,PG,4,0,65,0.462,0.5,0.4,0.538,0.5,0.54,0.154,0.385,97,91,111,99,64.0,93,58,99,-0.2,-1.1,
3.0,Jimmy Butler,33.0,PF,64,64,2138,0.539,0.564,0.35,0.56,0.85,0.647,0.625,0.116,113,103,97,103,109.0,111,235,30,25.6,149.8,"MVP-10,DPOY-12,CPOY-2,NBA2"
4.0,Jamal Cain,23.0,PF,18,0,240,0.561,0.652,0.35,0.614,0.773,0.647,0.333,0.303,118,119,97,113,99.0,111,125,78,9.0,10.0,
5.0,Dewayne Dedmon,33.0,C,30,0,350,0.496,0.576,0.297,0.539,0.727,0.576,0.341,0.287,104,105,82,99,93.0,99,128,74,-1.7,-1.5,
6.0,Udonis Haslem,42.0,C,7,1,71,0.345,0.35,0.333,0.397,0.8,0.433,0.172,0.31,73,64,92,73,102.0,74,65,80,-8.6,-9.3,
7.0,Tyler Herro,23.0,SG,67,67,2337,0.439,0.497,0.378,0.531,0.934,0.566,0.164,0.484,92,91,105,97,119.0,97,62,125,-32.4,-35.3,
8.0,Haywood Highsmith,26.0,PF,54,11,969,0.431,0.523,0.339,0.516,0.464,0.517,0.13,0.505,91,96,94,95,59.0,89,49,130,-12.5,-29.4,
9.0,Nikola JoviÄ‡,19.0,PF,15,8,204,0.406,0.588,0.229,0.464,0.947,0.53,0.275,0.507,85,107,63,85,121.0,91,103,131,-11.2,-7.9,
10.0,Kevin Love,34.0,PF,21,17,419,0.388,0.632,0.297,0.496,0.857,0.535,0.201,0.727,82,115,82,91,110.0,92,76,188,-13.6,-13.9,
11.0,Kyle Lowry,36.0,PG,55,44,1718,0.404,0.509,0.345,0.514,0.859,0.565,0.278,0.639,85,93,96,94,110.0,97,104,165,-29.9,-17.9,
12.0,Caleb Martin,27.0,SF,71,49,2077,0.464,0.545,0.356,0.54,0.805,0.571,0.206,0.431,98,99,99,99,103.0,98,77,111,-5.6,-11.9,
13.0,Victor Oladipo,30.0,SG,42,2,1106,0.397,0.471,0.33,0.484,0.747,0.513,0.196,0.526,84,86,92,89,96.0,88,74,136,-49.5,-59.9,
14.0,Duncan Robinson,28.0,SF,42,1,691,0.371,0.556,0.328,0.504,0.906,0.534,0.135,0.81,78,101,91,92,116.0,92,51,209,-19.5,-23.9,
15.0,Orlando Robinson,22.0,C,31,1,425,0.528,0.566,0.0,0.528,0.71,0.565,0.348,0.067,111,103,0,97,91.0,97,131,17,-3.1,-3.3,
16.0,Dru Smith,25.0,SG,5,1,67,0.357,0.5,0.167,0.393,,0.393,0.0,0.429,75,91,46,72,,68,0,111,-4.3,-5.3,
17.0,Max Strus,26.0,SF,80,33,2272,0.41,0.559,0.35,0.535,0.876,0.557,0.113,0.713,86,102,97,98,112.0,96,42,184,-16.5,-40.9,
18.0,Gabe Vincent,26.0,PG,68,34,1759,0.402,0.512,0.334,0.505,0.872,0.533,0.138,0.617,85,93,93,93,112.0,92,52,159,-45.3,-58.0,
19.0,Omer Yurtseven,24.0,C,9,0,83,0.593,0.65,0.429,0.648,0.833,0.675,0.222,0.259,125,119,119,119,107.0,116,83,67,5.6,5.5,
20.0,Cody Zeller,30.0,C,15,2,217,0.627,0.649,0.0,0.627,0.686,0.659,0.593,0.034,132,118,0,115,88.0,113,223,9,9.7,11.5,
,Team Totals,,,82,82,19806,0.46,0.54,0.344,0.53,0.831,0.574,0.27,0.408,97,99,95,97,106.0,99,101,105,-213.8,-114.4,
